0.949388087	0.991873214	0.979600296	0.999851019	0.999980484	S
0.948981189	0.991873214	0.979600296	0.999869641	0.999980484	S
0.947572694	0.991873214	0.979582275	0.999906887	0.999980484	S
0.946790197	0.991873214	0.979564254	0.999962755	0.999980484	S
0.946039	0.991911821	0.979546233	1		1	S
0.590315816	0.946895993	0.942026635	0.935528325	0.899724819	S
0.590378416	0.946915296	0.942026635	0.935528325	0.899705303	S
0.590503615	0.9469346	0.942026635	0.935509702	0.899607721	S
0.590534915	0.946953903	0.942026635	0.935509702	0.899568688	S
0.590566215	0.947011814	0.942044656	0.935509702	0.899490622	S
0.368900435	1	1	0.972103244	0.874216905	S
0.368963035	0.999980696	1	0.972084621	0.874158356	S
0.368994335	0.999980696	1	0.972047376	0.874041258	S
0.369056934	0.999961393	1	0.971991508	0.873982708	S
0.369401233	0.999961393	1	0.971972885	0.873943676	S
0.121474851	0.906281368	0.977798202	0.972624679	0.86053592	S
0.12150615	0.906262065	0.977798202	0.972624679	0.860594469	S
0.12169395	0.906262065	0.977798202	0.972643301	0.860711567	S
0.121787849	0.906262065	0.977834243	0.972643301	0.8607506	S
0.122257348	0.906242761	0.977834243	0.972643301	0.860828666	S
1.000000	0.000115821	0.000414482	0.000111736	0	L
0.999530502	9.65176E-05	0.000306356	3.72453E-05	3.90328E-05	L
0.999311403	7.72141E-05	0.00019823	1.86227E-05	9.75819E-05	L
0.999217503	1.93035E-05	1.80209E-05	0	0.000156131	L
0.999217503	0	0	0	0.000175647	L
0.811167799	0.190873292	0.213349913	0.204793475	0.108530611	L
0.811011299	0.19102772	0.213458038	0.204793475	0.108413513	L
0.8108861	0.191201452	0.213512101	0.204793475	0.10843303	L
0.8108235	0.191278666	0.213512101	0.204812097	0.108276898	L
0.810573101	0.19135588	0.213530122	0.20483072	0.108296415	L
0.710194372	0.360184542	0.377592763	0.363272375	0.242452038	L
0.710444771	0.360223149	0.377574742	0.363290998	0.242452038	L
0.710632571	0.360242452	0.377574742	0.363253752	0.242471555	L
0.71094557	0.360261756	0.377574742	0.363253752	0.242432522	L
0.711133369	0.360261756	0.377574742	0.363123394	0.242432522	L
0.827881937	0.070940468	0.060712548	0.055067228	0.067741369	L
0.828539234	0.070921164	0.060694527	0.05508585	0.067799918	L
0.829290432	0.070901861	0.060676506	0.055123096	0.0678975	L
0.829227832	0.07084395	0.060676506	0.055141718	0.067995082	L
0.82982253	0.07078604	0.060640464	0.055141718	0.068092664	L
0.236376725	0.113987337	0.132958498	0.106987225	0.623938797	R
0.237597421	0.11367848	0.132327765	0.106987225	0.623821698	R
0.238724217	0.113485445	0.131913283	0.106987225	0.623763149	R
0.240977808	0.113137982	0.131372655	0.106987225	0.6237046	R
0.243794798	0.112751911	0.13088609	0.106987225	0.623685084	R
0.000563398	0.227723728	0.260763007	0.246471005	0.692285173	R
0.000156499	0.22762721	0.260781028	0.246471005	0.691875329	R
0	0.227530693	0.260763007	0.246471005	0.691231289	R
0.000406898	0.227453478	0.260763007	0.246471005	0.690879994	R
0.001189396	0.227376264	0.260744986	0.246471005	0.690177404	R
0.231337444	0.201490232	0.211475735	0.183824351	0.818751342	R
0.231274844	0.201490232	0.211439693	0.18374986	0.81886844	R
0.230899246	0.201374411	0.211403651	0.183656747	0.819141669	R
0.230461047	0.201432322	0.211277504	0.183693992	0.819239251	R
0.229490751	0.201548143	0.210989169	0.183489143	0.819492964	R
0.250649473	0.109837078	0.118884143	0.036034862	0.659126837	R
0.250367774	0.10968265	0.118956227	0.036016239	0.659517165	R
0.250117375	0.109644043	0.118992269	0.036016239	0.659614747	R
0.249992175	0.109624739	0.118956227	0.036016239	0.659770878	R
0.249835676	0.109624739	0.118649871	0.035997616	0.659946525	R
0.061535572	0.920102695	0.31754699	0.311687586	0.216378149	F
0.059720179	0.920006177	0.320376277	0.312153153	0.216729444	F
0.059000282	0.919948267	0.322088267	0.313047041	0.217061223	F
0.058436884	0.919871052	0.323187544	0.313978174	0.217685747	F
0.057873486	0.919813142	0.324322863	0.31492793	0.218388337	F
0.169238474	0.733379662	0.282550323	0.250884577	0.101251	F
0.169426273	0.733495483	0.282622407	0.250884577	0.101251	F
0.169801872	0.733592001	0.28267647	0.250884577	0.101251	F
0.17033397	0.733727125	0.282766575	0.250884577	0.101251	F
0.170866068	0.73386225	0.282838659	0.250884577	0.101251	F
0.018341732	0.930719636	0.290875998	0.250251406	0.182400125	F
0.018373032	0.930719636	0.291146312	0.250232783	0.182302543	F
0.018466932	0.930719636	0.291452668	0.250195538	0.182224477	F
0.018529531	0.930738939	0.291650898	0.250158293	0.182146412	F
0.018654731	0.930758243	0.291704961	0.250121047	0.182126896	F
0.105605809	0.884140221	0.029662468	0.043279079	0.043033627	F
0.103633917	0.884275346	0.029428196	0.043279079	0.043033627	F
0.101317725	0.884468381	0.029049756	0.043279079	0.043033627	F
0.098845034	0.884642113	0.028707358	0.043297702	0.043033627	F
0.095370747	0.884950969	0.028220793	0.043297702	0.043033627	F
0.176719146	0.292197514	0.923609234	0.259544117	0.176818439	B
0.176593947	0.292081693	0.923627255	0.259525494	0.176818439	B
0.176531347	0.291637711	0.923627255	0.259525494	0.176837955	B
0.176593947	0.291097213	0.923627255	0.259525494	0.176818439	B
0.176687846	0.290189947	0.923609234	0.259451004	0.176798923	B
0.102882719	0.20618099	0.842172605	0.142947596	0.090751186	B
0.10269492	0.206316115	0.842154584	0.142947596	0.090595055	B
0.102381921	0.206393329	0.842136563	0.142947596	0.09045844	B
